"","STOP_FRISK_DOM","STOP_FRISK_TIME_MINUTES","MONTH2","DAY2","STOP_WAS_INITIATED","ISSUING_OFFICER_RANK","SUPERVISING_OFFICER_RANK","JURISDICTION_DESCRIPTION","OBSERVED_DURATION_MINUTES","SUSPECTED_CRIME_DESCRIPTION","STOP_DURATION_MINUTES","OFFICER_EXPLAINED_STOP_FLAG","OTHER_PERSON_STOPPED_FLAG","OFFICER_IN_UNIFORM_FLAG","ID_CARD_IDENTIFIES_OFFICER_FLAG","SHIELD_IDENTIFIES_OFFICER_FLAG","VERBAL_IDENTIFIES_OFFICER_FLAG","FRISKED_FLAG","SEARCHED_FLAG","OTHER_CONTRABAND_FLAG","FIREARM_FLAG","KNIFE_CUTTER_FLAG","OTHER_WEAPON_FLAG","WEAPON_FOUND_FLAG","PHYSICAL_FORCE_CEW_FLAG","PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG","PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG","PHYSICAL_FORCE_OC_SPRAY_USED_FLAG","PHYSICAL_FORCE_OTHER_FLAG","PHYSICAL_FORCE_RESTRAINT_USED_FLAG","PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG","PHYSICAL_FORCE_WEAPON_IMPACT_FLAG","BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG","BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG","SUSPECTS_ACTIONS_CASING_FLAG","SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG","SUSPECTS_ACTIONS_DECRIPTION_FLAG","SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG","SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG","SUSPECTS_ACTIONS_LOOKOUT_FLAG","SUSPECTS_ACTIONS_OTHER_FLAG","SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG","SEARCH_BASIS_ADMISSION_FLAG","SEARCH_BASIS_CONSENT_FLAG","SEARCH_BASIS_HARD_OBJECT_FLAG","SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG","SEARCH_BASIS_OTHER_FLAG","SEARCH_BASIS_OUTLINE_FLAG","DEMEANOR_OF_PERSON_STOPPED","SUSPECT_REPORTED_AGE","SUSPECT_SEX","SUSPECT_RACE_DESCRIPTION","SUSPECT_HEIGHT","SUSPECT_WEIGHT","SUSPECT_BODY_BUILD_TYPE","SUSPECT_EYE_COLOR","SUSPECT_HAIR_COLOR","STOP_LOCATION_PRECINCT","SUSPECT_ARRESTED_FLAG"
"71",7,1070,"March","Tuesday","Based_on_Self_Initiated","POM","SGT","Other",1,"CRIMINAL_TRESPASS",2,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",36,"MALE","WHITE_HISPANIC",5.8,180,"MED","BLK","BRO",5,"Y"
"72",7,1070,"March","Tuesday","Based_on_Self_Initiated","POM","SGT","Other",1,"CRIMINAL_TRESPASS",2,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",23,"MALE","WHITE_HISPANIC",5.5,175,"THN","BLK","BRO",5,"Y"
"73",7,1070,"March","Tuesday","Based_on_Self_Initiated","POM","SGT","Other",1,"CRIMINAL_TRESPASS",2,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",55,"MALE","WHITE_HISPANIC",5.8,160,"THN","BLK","BRO",5,"Y"
"74",25,95,"March","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CRIMINAL_POSSESSION_OF_MARIHUANA",3,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","CRIMINAL POSSESSION OF MARIHUANA",30,"MALE","WHITE",6.2,180,"THN","BRO","BLN",5,"N"
"75",25,1190,"March","Saturday","Based_on_Self_Initiated","POM","LT","Housing",1,"CRIMINAL_TRESPASS",17,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",27,"MALE","BLACK",5.1,200,"MED","BRO","BLK",5,"Y"
"76",25,1190,"March","Saturday","Based_on_Self_Initiated","POM","LT","Housing",1,"CRIMINAL_TRESPASS",17,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NERVOUS",23,"FEMALE","WHITE_HISPANIC",5.3,145,"MED","BRO","BLK",5,"Y"
"77",25,1190,"March","Saturday","Based_on_Self_Initiated","POM","LT","Housing",1,"CRIMINAL_TRESPASS",17,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NERVOUS",22,"FEMALE","WHITE_HISPANIC",5.6,130,"THN","GRN","BLN",5,"Y"
"78",27,1078,"March","Monday","Based_on_Radio_Run","POF","SGT","PSB",3,"GRAND_LARCENY",11,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UPSET",18,"FEMALE","BLACK",5.5,130,"THN","BRO","BLK",5,"N"
"79",1,176,"April","Saturday","Based_on_Radio_Run","POM","SGT","PSB",5,"CPW",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",33,"MALE","WHITE",5.6,150,"THN","ZZZ","BLK",5,"N"
"80",13,846,"January","Friday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"MENACING",2,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NORMAL",25,"MALE","WHITE_HISPANIC",5.2,200,"HEA","BRO","BLK",5,"N"
"81",30,805,"April","Sunday","Based_on_Self_Initiated","POM","SGT","Other",0,"CRIMINAL_TRESPASS",10,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","UPSET",29,"MALE","ASIAN_PAC.ISL",5.4,140,"THN","BRO","BLK",5,"Y"
"82",2,1356,"May","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",20,"MALE","BLACK",6.1,220,"MED","BRO","BLK",5,"N"
"83",2,1342,"May","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",2,"CPW",9,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","CPW",32,"MALE","BLACK",5.11,187,"MED","BRO","BLK",5,"N"
"84",4,855,"May","Thursday","Based_on_Self_Initiated","POM","SGT","Other",0,"CRIMINAL_TRESPASS",10,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","CRIMINAL TRESPASS",29,"MALE","ASIAN_PAC.ISL",5.4,140,"THN","BRO","BLK",5,"Y"
"85",9,805,"May","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",2,"MENACING",2,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","MENACING",17,"MALE","BLACK",6.3,280,"HEA","BRO","XXX",5,"N"
"86",9,1005,"May","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",7,"PETIT_LARCENY",5,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","PETIT LARCENY",30,"MALE","WHITE",6,175,"MED","GRN","BLK",5,"N"
"87",8,800,"May","Monday","Based_on_Radio_Run","POF","LT","Housing",1,"CRIMINAL_TRESPASS",7,"Y","N","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",19,"MALE","WHITE_HISPANIC",5.2,150,"THN","BRO","BLK",5,"Y"
"88",15,536,"May","Monday","Based_on_Radio_Run","POM","LT","PSB",1,"ASSAULT",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","WALKING AWAY FROM THE LOCATION.",44,"MALE","BLACK",5.1,200,"MED","BRO","BLD",5,"N"
"89",16,1435,"May","Tuesday","Based_on_Radio_Run","POM","LT","PSB",0,"CPW",1,"Y","N","Y","N","N","N","Y","Y","Y","N","Y","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","Y","Y","N","N","Y","N","Y","CPW",42,"MALE","ASIAN_PAC.ISL",5.8,160,"THN","BRO","BLK",5,"Y"
"90",18,1170,"May","Thursday","Based_on_Radio_Run","POM","SGT","PSB",2,"ASSAULT",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CALM",30,"MALE","BLACK",5.7,145,"MED","BRO","BLD",5,"Y"
"91",27,1245,"May","Saturday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","FURTIVE",26,"MALE","BLACK",6.1,190,"MED","BRO","BLK",5,"Y"
"92",30,1240,"May","Tuesday","Based_on_Radio_Run","POM","SGT","Housing",2,"CPW",2,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",26,"MALE","BLACK",5.1,200,"MED","BRO","XXX",5,"N"
"93",4,930,"June","Sunday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"ASSAULT",4,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CALM",17,"FEMALE","BLACK",5.8,240,"HEA","BRO","BLK",5,"Y"
"94",6,1386,"June","Tuesday","Based_on_Self_Initiated","LT","CPT","PSB",1,"CRIMINAL_TRESPASS",1,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",54,"MALE","WHITE_HISPANIC",5.7,140,"THN","BRO","BRO",5,"Y"
"95",9,1254,"June","Friday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CPW",10,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","CPW",38,"MALE","WHITE_HISPANIC",5.8,170,"MED","ZZZ","BLK",5,"N"
"96",12,400,"June","Monday","Based_on_Self_Initiated","POM","SGT","Other",1,"CRIMINAL_TRESPASS",3,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",30,"MALE","ASIAN_PAC.ISL",5.7,140,"MED","BRO","BLK",5,"Y"
"97",13,395,"June","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",26,"MALE","WHITE_HISPANIC",5.5,150,"MED","BRO","BRO",5,"Y"
"98",26,420,"June","Monday","Based_on_Self_Initiated","POM","SGT","Other",5,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",52,"MALE","ASIAN_PAC.ISL",5.1,120,"THN","BRO","BLK",5,"Y"
"99",27,470,"June","Tuesday","Based_on_Self_Initiated","POM","LT","Other",5,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",22,"MALE","BLACK_HISPANIC",5.3,150,"THN","BRO","BLK",5,"Y"
"100",27,586,"June","Tuesday","Based_on_Self_Initiated","POM","LSA","Transit",6,"FORCIBLE_TOUCHING",10,"Y","N","N","I","S","V","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","FORCIBLE TOUCHING",25,"MALE","BLACK",5.11,180,"THN","BRO","BLK",5,"N"
"101",5,545,"July","Wednesday","Based_on_Self_Initiated","POM","SGT","Other",1,"CRIMINAL_TRESPASS",4,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",38,"MALE","ASIAN_PAC.ISL",5.3,130,"THN","BRO","BLK",5,"Y"
"102",16,81,"July","Sunday","Based_on_Self_Initiated","SGT","LT","PSB",1,"CRIMINAL_TRESPASS",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS, MADE SPONTANEOUS STATEMENT",17,"MALE","WHITE_HISPANIC",5.6,110,"THN","ZZZ","BLK",5,"Y"
"103",16,81,"July","Sunday","Based_on_Self_Initiated","SGT","LT","PSB",1,"CRIMINAL_TRESPASS",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS, MADE SPONTANEOUS STATEMENT",16,"MALE","BLACK_HISPANIC",5.6,110,"THN","ZZZ","BLK",5,"Y"
"104",23,375,"July","Sunday","Based_on_Self_Initiated","POM","SGT","Other",5,"CRIMINAL_TRESPASS",9,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",31,"MALE","WHITE_HISPANIC",5.4,190,"HEA","BRO","BLK",5,"Y"
"105",26,930,"July","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"PETIT_LARCENY",2,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","PETIT LARCENY",58,"MALE","ASIAN_PAC.ISL",5.7,140,"THN","BRO","BLK",5,"N"
"106",26,944,"July","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"PETIT_LARCENY",2,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","PETIT LARCENY",30,"MALE","WHITE_HISPANIC",5.5,130,"THN","BRO","BRO",5,"N"
"107",23,1270,"July","Sunday","Based_on_Self_Initiated","POM","SGT","Other",1,"CRIMINAL_TRESPASS",7,"Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NORMAL",19,"MALE","ASIAN_PAC.ISL",5.6,150,"MED","BRO","BRO",5,"Y"
"108",27,130,"July","Thursday","Based_on_C_W_on_Scene","POM","SGT","PSB",5,"CRIMINAL_MISCHIEF",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CRIMINAL MISCHIEF",27,"MALE","ASIAN_PAC.ISL",5.3,140,"THN","BLK","BLK",5,"N"
"109",3,1422,"August","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"CRIMINAL_TRESPASS",35,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",34,"MALE","BLACK_HISPANIC",5.7,190,"MED","BRO","BLK",5,"Y"
"110",30,630,"July","Sunday","Based_on_Radio_Run","POM","SGT","Housing",5,"CRIMINAL_TRESPASS",20,"Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","CRIMINAL TRESPASS",54,"FEMALE","BLACK_HISPANIC",5.2,120,"THN","BRO","BRO",5,"Y"
"111",23,1277,"July","Sunday","Based_on_Self_Initiated","POM","POM","Other",1,"CRIMINAL_TRESPASS",30,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NORMAL",19,"FEMALE","WHITE",5.8,125,"THN","BRO","BLK",5,"N"
"112",23,1277,"July","Sunday","Based_on_Self_Initiated","POM","POM","Other",1,"CRIMINAL_TRESPASS",30,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NORMAL",20,"MALE","WHITE_HISPANIC",5.8,150,"MED","BRO","BLK",5,"N"
"113",23,1277,"July","Sunday","Based_on_Self_Initiated","POM","SGT","Other",1,"CRIMINAL_TRESPASS",30,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NORMAL",19,"FEMALE","BLACK",5.3,115,"THN","BRO","BLK",5,"N"
"114",23,1277,"July","Sunday","Based_on_Self_Initiated","POM","POM","Other",1,"CRIMINAL_TRESPASS",30,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NORMAL",19,"MALE","WHITE_HISPANIC",5.7,130,"MED","BRO","BLK",5,"N"
"115",23,1277,"July","Sunday","Based_on_Self_Initiated","POM","POM","Other",1,"CRIMINAL_TRESPASS",30,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NORMAL",19,"FEMALE","ASIAN_PAC.ISL",4.11,200,"HEA","BRO","BLK",5,"N"
"116",20,1169,"August","Sunday","Based_on_Radio_Run","POM","SGT","PSB",2,"ASSAULT",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","NERVOUS",30,"MALE","BLACK",6.1,220,"HEA","BRO","BLK",5,"N"
"117",21,1119,"August","Monday","Based_on_Radio_Run","POF","SGT","PSB",1,"ASSAULT",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","CALM",21,"MALE","WHITE_HISPANIC",5.1,140,"MED","BRO","BLK",5,"N"
"118",22,377,"August","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",5,"ASSAULT",10,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CALM",54,"MALE","BLACK",5.6,160,"MED","BRO","GRY",5,"N"
"119",26,950,"August","Saturday","Based_on_Radio_Run","POM","SGT","Housing",1,"ASSAULT",10,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ASSAULT",17,"MALE","BLACK",5.1,150,"MED","BRO","BLK",5,"N"
"120",3,1131,"August","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",16,"PETIT_LARCENY",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","PETIT LARCENY",18,"MALE","BLACK",5.1,150,"MED","BRO","BLK",5,"N"
"121",29,180,"August","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CRIMINAL_POSSESSION_OF_MARIHUANA",10,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","NERVOUS",22,"MALE","WHITE_HISPANIC",5.8,150,"THN","BRO","BLK",5,"N"
"122",31,528,"August","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","PETIT LARCENY",49,"MALE","WHITE_HISPANIC",5.9,150,"THN","BRO","BLK",5,"N"
"123",30,715,"August","Wednesday","Based_on_Self_Initiated","POM","SGT","Transit",5,"ROBBERY",1,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","ROBBERY",49,"MALE","BLACK",6.1,180,"MED","BRO","BLK",5,"Y"
"124",6,845,"September","Wednesday","Based_on_C_W_on_Scene","POM","SGT","Other",5,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NERVOUS",31,"MALE","WHITE_HISPANIC",5.3,150,"THN","BRO","BLK",5,"Y"
"125",15,720,"September","Friday","Based_on_Radio_Run","POM","SGT","PSB",2,"ROBBERY",15,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",35,"MALE","BLACK",6.1,220,"HEA","BLK","BLK",5,"N"
"126",16,1420,"September","Saturday","Based_on_Self_Initiated","POM","SGT","Housing",8,"CPSP",234,"Y","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","UPSET",20,"MALE","BLACK_HISPANIC",5.6,150,"U","BRO","BLK",5,"Y"
"127",18,560,"September","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","PETIT LARCENY",38,"MALE","WHITE_HISPANIC",6.1,240,"MED","BRO","BLK",5,"Y"
"128",18,1213,"September","Monday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"PETIT_LARCENY",1,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UNCOOPERATIVE, REFUSED TO PROVIDE INFORMATION.",17,"MALE","BLACK",5.1,150,"U","ZZZ","XXX",5,"N"
"129",20,1340,"September","Wednesday","Based_on_Radio_Run","POM","LT","PSB",1,"PETIT_LARCENY",50,"Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","Y","Y","N","PETIT LARCENY",27,"MALE","WHITE",5.7,200,"HEA","BRO","BRO",5,"Y"
"130",20,1340,"September","Wednesday","Based_on_Radio_Run","POM","LT","PSB",1,"PETIT_LARCENY",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","PETIT LARCENY",27,"MALE","WHITE",5.1,0,"THN","BRO","BLD",5,"N"
"131",30,1165,"September","Saturday","Based_on_Radio_Run","POM","SGT","PSB",2,"ASSAULT",7,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ERRATIC",25,"MALE","WHITE",5.1,180,"MED","BRO","BRO",5,"Y"
"132",3,153,"October","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",1,"MAKING_GRAFFITI",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","MAKING GRAFFITI",21,"MALE","WHITE",5.8,150,"THN","BRO","BRO",5,"N"
"133",3,153,"October","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",1,"MAKING_GRAFFITI",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","MAKING GRAFFITI",22,"MALE","WHITE_HISPANIC",2.2,170,"MED","BRO","BLK",5,"N"
"134",21,900,"October","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","PETIT LARCENY",58,"MALE","BLACK",5.1,180,"MED","BRO","BRO",5,"N"
"135",29,1281,"October","Sunday","Based_on_Radio_Run","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","CRIMINAL TRESPASS",39,"MALE","BLACK",5.1,160,"MED","BRO","BLK",5,"Y"
"136",30,18,"October","Monday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",15,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","NERVOUS",21,"MALE","WHITE_HISPANIC",5.6,120,"THN","BRO","BLK",5,"N"
"137",30,18,"October","Monday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","NERVOUS",20,"MALE","WHITE_HISPANIC",5.6,150,"MED","BRO","BLK",5,"N"
